90,0.00002591,-0.2486,0.1276,10,10,0.3295
91,-0.00006949,-0.3716,0.1966,10,10,0.2033
92,-0.00004654,-0.4224,0.1588,10,10,0.1779
93,-0.00003554,-0.4345,0.0987,10,10,0.1308
94,-0.00006754,-0.5087,0.0823,10,10,0.1196
95,-0.00000623,-0.4437,0.0001,10,10,0.2404
96,-0.00002623,-0.4020,0.0687,10,10,0.1666
97,-0.00000587,-0.4492,-0.0207,10,10,0.2255
98,-0.00001270,-0.5474,-0.0883,10,10,0.1235
99,-0.00000590,-0.5427,-0.0549,10,10,0.2083
100,0.00002076,-0.4520,-0.0387,10,10,0.2740
101,0.00003266,-0.4460,-0.0666,10,10,0.2510
102,0.00003556,-0.4745,-0.0828,10,10,0.2569
103,0.00002952,-0.4630,-0.0263,10,10,0.1971
104,0.00000062,-0.4190,0.0772,10,10,0.1729
105,-0.00000882,-0.4296,0.0418,10,10,0.2018
106,-0.00000278,-0.3996,0.0936,10,10,0.2830
107,-0.00001342,-0.3847,0.0751,10,10,0.1765
108,-0.00003934,-0.4616,0.0452,10,10,0.1655
109,0.00005422,-0.3686,-0.0538,10,10,0.1851
110,0.00001454,-0.4118,0.0031,10,10,0.1386
111,0.00000500,-0.3162,0.0445,10,10,0.1520
112,0.00001212,-0.3799,0.0276,10,10,0.3623
113,0.00002356,-0.3788,0.0568,10,10,0.1621
114,-0.00000988,-0.4414,0.0566,10,10,0.1647
115,0.00002556,-0.4002,0.0189,10,10,0.1472
116,-0.00001503,-0.4036,0.1046,10,10,0.2753
117,0.00002872,-0.3673,0.0670,10,10,0.1832
118,0.00001732,-0.4818,0.0199,10,10,0.1983
119,0.00003093,-0.3482,0.0599,10,10,0.2608
120,0.00002273,-0.3850,0.0498,10,10,0.1633
121,-0.00000581,-0.4929,0.0110,10,10,0.1715
122,-0.00002055,-0.5278,-0.0019,10,10,0.1654
123,-0.00001362,-0.5983,-0.0193,10,10,0.1558
124,0.00004474,-0.5993,-0.1429,10,10,0.2344
125,0.00005990,-0.5395,-0.1638,10,10,0.2045
126,0.00002990,-0.6418,-0.1191,10,10,0.2796
127,0.00001646,-0.6117,-0.0850,10,10,0.1090
128,-0.00001788,-0.6865,-0.0880,10,10,0.2396
129,-0.00005908,-0.7010,-0.0204,10,10,0.1415
130,-0.00000057,-0.5574,0.0011,10,10,0.1950
131,0.00003465,-0.5384,-0.0493,10,10,0.1492
132,0.00000975,-0.5380,0.0088,10,10,0.2481
133,-0.00005190,-0.5780,0.1042,10,10,0.2401
134,-0.00004285,-0.6236,0.0570,10,10,0.2829
135,-0.00003299,-0.7060,-0.0608,10,10,0.2779
136,-0.00005182,-0.7131,-0.0715,10,10,0.3118
137,-0.00000275,-0.5935,-0.0942,10,10,0.2182
138,-0.00001818,-0.6871,-0.0828,10,10,0.2131
139,-0.00004560,-0.6651,0.0053,10,10,0.2118
140,0.00000307,-0.6520,-0.0345,10,10,0.3500
141,0.00005001,-0.5388,-0.0131,10,10,0.1821
142,0.00000854,-0.4599,0.1119,10,10,0.4258
143,-0.00004397,-0.5996,0.1250,10,10,0.2534
144,-0.00001937,-0.5938,0.0376,10,10,0.2911
145,-0.00007065,-0.5091,0.1415,10,10,0.2503
146,-0.00006964,-0.4818,0.1613,10,10,0.2176
147,-0.00006169,-0.5584,0.0498,10,10,0.2799
148,0.00009215,-0.4306,-0.0545,10,10,0.3394
149,0.00001033,-0.5116,-0.0214,10,10,0.2992
150,0.00004953,-0.3283,0.0667,10,10,0.1896
151,0.00002520,-0.5197,-0.0235,10,10,0.2570
152,-0.00003078,-0.6383,-0.0364,10,10,0.1806
153,0.00002798,-0.5094,-0.0296,10,10,0.3332
154,-0.00001463,-0.6021,-0.0253,10,10,0.2106
155,-0.00000594,-0.5790,-0.0257,10,10,0.2874
156,0.00003059,-0.5811,-0.0423,10,10,0.1631
157,-0.00009642,-0.6847,0.0442,10,10,0.2802
158,-0.00014976,-0.7879,0.0407,10,10,0.3913
159,0.00002810,-0.6047,-0.0550,10,10,0.3562
160,-0.00009046,-0.5973,0.0334,10,10,0.5037
161,0.00000834,-0.5457,-0.0315,10,10,0.2449
162,0.00001700,-0.7158,-0.1559,10,10,0.2415
163,0.00011277,-0.6230,-0.1744,10,10,0.3541
164,0.00014042,-0.6747,-0.2482,10,10,0.2759
165,0.00009856,-0.6759,-0.1591,10,10,0.3049
166,0.00005862,-0.6634,-0.1080,10,10,0.2530
167,0.00003316,-0.6153,-0.0743,10,10,0.1492
168,0.00000671,-0.7684,-0.1154,10,10,0.3015
169,-0.00001792,-0.8328,-0.1140,10,10,0.2197
170,0.00004800,-0.8172,-0.2270,10,10,0.2281
171,0.00003670,-0.8986,-0.2903,10,10,0.2255
172,0.00011313,-0.8082,-0.2855,10,10,0.3658
173,0.00013456,-0.6648,-0.2512,10,10,0.2441
174,0.00000350,-0.7591,-0.0824,10,10,0.2180
175,-0.00003298,-0.8382,-0.0655,10,10,0.2550
176,0.00000426,-0.8484,-0.1424,10,10,0.3197
177,0.00000768,-0.8153,-0.1166,10,10,0.2380
178,-0.00003737,-0.7545,-0.0140,10,10,0.2202
179,0.00000082,-0.8238,-0.1229,10,10,0.1786
180,0.00007220,-0.7275,-0.1709,10,10,0.2040
181,0.00003716,-0.6833,-0.1746,10,10,0.1999
182,0.00008324,-0.5700,-0.1174,10,10,0.2674
183,-0.00003857,-0.6087,0.0532,10,10,0.2474
184,0.00001182,-0.6049,-0.0315,10,10,0.2566
185,0.00001607,-0.5932,-0.0230,10,10,0.2559
186,0.00004867,-0.6344,-0.0616,10,10,0.2167
187,0.00000029,-0.6191,0.0273,10,10,0.2011
188,0.00002655,-0.5861,0.0140,10,10,0.2068
189,0.00000748,-0.6044,0.0211,10,10,0.2031
190,-0.00001617,-0.6140,0.0480,10,10,0.3741
191,0.00000513,-0.5775,0.0254,10,10,0.1235
192,0.00005431,-0.4992,0.0130,10,10,0.2244
193,0.00006625,-0.4068,-0.0117,10,10,0.2778
194,0.00006565,-0.4736,-0.0773,10,10,0.2123
195,0.00008427,-0.4363,-0.0531,10,10,0.2283
196,0.00000911,-0.4904,0.0346,10,10,0.2580
197,-0.00006837,-0.6844,0.0874,10,10,0.1825
198,-0.00004598,-0.6560,0.0331,10,10,0.1739
199,-0.00000734,-0.6471,0.0278,10,10,0.2245
200,0.00003191,-0.7192,-0.0958,10,10,0.2154
201,0.00005204,-0.6932,-0.1427,10,10,0.2247
202,0.00004143,-0.7045,-0.1315,10,10,0.2314
203,0.00002081,-0.7064,-0.1358,10,10,0.1993
204,0.00004022,-0.5976,-0.0938,10,10,0.3249
205,0.00003028,-0.6568,-0.0936,10,10,0.3549
206,-0.00003877,-0.7446,-0.0473,10,10,0.2051
207,0.00007683,-0.6387,-0.1212,10,10,0.2473
208,0.00005647,-0.6565,-0.1214,10,10,0.2075
209,0.00002575,-0.7905,-0.2414,10,10,0.2637
210,0.00005236,-0.7581,-0.2346,10,10,0.2768
211,0.00001881,-0.7485,-0.1787,10,10,0.2202
212,-0.00003826,-0.7966,-0.1144,10,10,0.2140
213,-0.00001016,-0.6433,-0.0191,10,10,0.3304
214,0.00001659,-0.6634,-0.0706,10,10,0.1393
215,0.00001258,-0.6727,-0.0579,10,10,0.2411
216,-0.00001254,-0.6429,0.0150,10,10,0.1815
217,0.00003205,-0.6195,-0.0093,10,10,0.2016
218,-0.00001106,-0.6436,0.0556,10,10,0.2808
219,-0.00001487,-0.7898,-0.0314,10,10,0.3329
220,0.00003698,-0.6384,-0.0446,10,10,0.2942
221,-0.00004538,-0.6896,0.0102,10,10,0.3139
222,-0.00006246,-0.6521,0.0403,10,10,0.2825
223,0.00000890,-0.5974,-0.0550,10,10,0.2325
224,0.00004088,-0.5629,-0.0807,10,10,0.2632
225,0.00003509,-0.5656,-0.0370,10,10,0.2861
226,0.00004343,-0.5505,0.0213,10,10,0.2515
227,0.00006736,-0.5846,-0.0916,10,10,0.2455
228,-0.00000538,-0.6284,-0.0315,10,10,0.1766
229,0.00000958,-0.6139,-0.0618,10,10,0.2353
230,0.00002734,-0.5926,-0.1048,10,10,0.1625
231,0.00000508,-0.5368,0.0071,10,10,0.2349
232,0.00000319,-0.5314,-0.0381,10,10,0.2392
233,0.00000384,-0.5179,0.0157,10,10,0.2237
234,-0.00004662,-0.6284,0.0519,10,10,0.3814
235,0.00003588,-0.6226,-0.0543,10,10,0.3115
236,-0.00000676,-0.6763,-0.0198,10,10,0.2398
237,-0.00000231,-0.6164,-0.0595,10,10,0.2667
238,0.00005318,-0.6151,-0.1635,10,10,0.1711
239,0.00005817,-0.6105,-0.1912,10,10,0.1569
240,0.00001954,-0.5770,-0.0909,10,10,0.1986
241,0.00007413,-0.5552,-0.1572,10,10,0.1346
242,0.00005383,-0.6456,-0.1560,10,10,0.2211
243,0.00000585,-0.6030,-0.0520,10,10,0.1957
244,-0.00001430,-0.7730,-0.0608,10,10,0.2971
245,-0.00001867,-0.7714,-0.0610,10,10,0.1575
246,0.00004713,-0.7101,-0.1767,10,10,0.2286
247,0.00004395,-0.7658,-0.2300,10,10,0.1223
248,0.00004585,-0.7115,-0.2231,10,10,0.1762
249,0.00005645,-0.6350,-0.1831,10,10,0.1276
250,0.00003152,-0.6429,-0.1504,10,10,0.2393
251,0.00003383,-0.5692,-0.0711,10,10,0.2644
252,0.00001561,-0.4735,0.0313,10,10,0.2969
253,0.00002964,-0.4780,0.0486,10,10,0.2870
254,0.00000349,-0.5177,0.0406,10,10,0.1874
255,0.00003472,-0.6024,-0.1089,10,10,0.2048
256,0.00004363,-0.7776,-0.2487,10,10,0.2424
257,-0.00000664,-0.8379,-0.2173,10,10,0.1815
258,0.00001168,-0.7095,-0.1654,10,10,0.1921
259,0.00000479,-0.6727,-0.0769,10,10,0.2336
260,0.00003238,-0.5766,-0.0179,10,10,0.2191
261,0.00005395,-0.6670,-0.0524,10,10,0.2134
262,-0.00000941,-0.5967,0.0508,10,10,0.1362
263,-0.00002315,-0.6590,-0.0143,10,10,0.1963
264,-0.00000417,-0.6133,0.0133,10,10,0.1359
265,-0.00003227,-0.7224,-0.0577,10,10,0.1503
266,0.00002375,-0.7415,-0.1463,10,10,0.1393
267,-0.00000892,-0.7617,-0.1099,10,10,0.1856
268,-0.00001662,-0.6594,-0.0006,10,10,0.2716
269,-0.00002341,-0.8110,-0.0407,10,10,0.3063
270,0.00001203,-0.6725,0.0382,10,10,0.2652
271,0.00005030,-0.6642,-0.0728,10,10,0.2189
272,0.00004092,-0.5100,0.0224,10,10,0.2596
273,0.00006184,-0.4363,0.1361,9,10,0.2149
274,0.00002328,-0.6094,0.0009,10,10,0.2350
275,0.00002979,-0.7037,-0.1040,10,10,0.1438
276,-0.00002871,-0.7385,0.0170,10,10,0.2097
277,-0.00002109,-0.8208,-0.0033,10,10,0.2678
278,-0.00002741,-0.8387,-0.0131,10,10,0.2442
279,0.00003384,-0.8104,-0.1227,10,10,0.1659
280,0.00005265,-0.7525,-0.1591,10,10,0.1982
281,0.00004559,-0.7217,-0.0735,10,10,0.2306
282,0.00006453,-0.7061,-0.1500,10,10,0.1939
283,0.00002098,-0.7769,-0.1239,10,10,0.2279
284,-0.00000752,-0.7571,-0.0700,10,10,0.2091
285,-0.00000335,-0.7091,-0.0323,10,10,0.1778
286,-0.00002955,-0.7010,0.0406,10,10,0.2028
287,0.00005382,-0.5791,-0.0188,10,10,0.1694
288,0.00003780,-0.7130,-0.0999,10,10,0.2459
289,-0.00000486,-0.7138,-0.0095,10,10,0.2782
290,0.00000218,-0.6882,-0.0667,10,10,0.1544
291,-0.00002446,-0.6277,0.0617,10,10,0.2365
292,0.00005505,-0.5999,-0.0612,10,10,0.2650
293,0.00006912,-0.6714,-0.1177,10,10,0.2543
294,0.00004037,-0.6816,-0.1222,10,10,0.1680
295,0.00005374,-0.5880,-0.0744,10,10,0.2499
296,0.00005313,-0.5977,-0.0317,10,10,0.2201
297,0.00004080,-0.5737,-0.0426,10,10,0.1912
298,0.00001014,-0.6615,-0.0260,10,10,0.1626
299,0.00007238,-0.6205,-0.1139,10,10,0.2060
300,0.00000641,-0.6687,-0.0755,10,10,0.2119
301,0.00000533,-0.7083,-0.0755,10,10,0.1980
302,0.00003418,-0.6709,-0.0762,10,10,0.2329
303,0.00004734,-0.6178,-0.0791,10,10,0.2264
304,0.00001588,-0.5582,0.0829,10,10,0.2426
305,0.00003482,-0.4758,0.0568,10,10,0.1668
306,0.00002825,-0.5261,0.0247,10,10,0.2404
307,0.00008135,-0.5239,-0.0638,10,10,0.2455
308,0.00008434,-0.5977,-0.1318,10,10,0.2072
309,0.00001857,-0.7338,-0.1100,10,10,0.2325
310,0.00003440,-0.7028,-0.1409,10,10,0.2240
311,-0.00002730,-0.7871,-0.0708,10,10,0.3395
312,0.00004314,-0.7481,-0.1237,10,10,0.3227
313,-0.00000555,-0.7028,-0.0032,10,10,0.2447
314,0.00002266,-0.6178,-0.0507,10,10,0.2183
315,0.00003268,-0.6614,-0.1072,10,10,0.1943
316,0.00001263,-0.5892,-0.0606,10,10,0.2074
317,0.00007022,-0.6729,-0.1901,10,10,0.1805
318,0.00004042,-0.6773,-0.1268,10,10,0.1986
319,-0.00003504,-0.7893,-0.0650,10,10,0.2126
320,0.00001534,-0.7636,-0.1541,10,10,0.1906
321,-0.00002787,-0.7454,-0.0507,10,10,0.2386
322,0.00002020,-0.6508,-0.0333,10,10,0.2075
323,0.00002323,-0.5953,-0.0287,10,10,0.2148
324,0.00004583,-0.5532,-0.0457,10,10,0.0974
325,-0.00000572,-0.6404,-0.0702,10,10,0.2563
326,0.00007649,-0.6097,-0.2260,10,10,0.2534
327,0.00003746,-0.5871,-0.1280,10,10,0.2782
328,0.00002837,-0.6293,-0.1242,10,10,0.2331
329,-0.00000428,-0.6905,-0.1433,10,10,0.1481
330,0.00001447,-0.6503,-0.1214,10,10,0.1255
331,0.00001644,-0.6032,-0.0668,10,10,0.3329
332,-0.00001363,-0.7051,-0.0434,10,10,0.2323
333,0.00006797,-0.6022,-0.0819,10,10,0.2028
334,0.00003232,-0.6173,-0.0380,10,10,0.2429
335,0.00004805,-0.6668,-0.1047,10,10,0.2298
336,0.00003784,-0.7033,-0.1429,10,10,0.3483
337,0.00004943,-0.6896,-0.1665,10,10,0.1534
338,-0.00003945,-0.6899,-0.0312,10,10,0.1992
339,-0.00006496,-0.7017,0.0497,10,10,0.3543
340,-0.00004042,-0.6236,0.0895,10,10,0.1567
341,-0.00000081,-0.5693,0.0611,10,10,0.2300
342,0.00000954,-0.7047,-0.0039,10,10,0.1533
343,0.00000925,-0.6322,-0.0179,10,10,0.2440
344,0.00003296,-0.7525,-0.0745,10,10,0.2005
345,-0.00000956,-0.7417,-0.0644,10,10,0.1451
346,0.00002405,-0.7178,-0.1548,10,10,0.1826
347,0.00003432,-0.7535,-0.1798,10,10,0.2695
348,0.00006611,-0.6312,-0.1672,10,10,0.3194
349,-0.00001425,-0.6984,-0.0394,10,10,0.1846
350,0.00002067,-0.5228,0.0069,10,10,0.2145
351,0.00001835,-0.5551,-0.0089,10,10,0.1976
352,0.00000859,-0.6691,-0.0478,10,10,0.2516
353,0.00003893,-0.6867,-0.1025,10,10,0.2806
354,0.00000194,-0.6948,-0.0222,10,10,0.2407
355,-0.00002225,-0.7193,-0.0540,10,10,0.1993
356,0.00001945,-0.7194,-0.1380,10,10,0.3270
357,-0.00001958,-0.7340,-0.0597,10,10,0.2853
358,-0.00001811,-0.6178,-0.0253,10,10,0.1608
359,0.00001979,-0.5355,0.0482,10,10,0.1963
360,0.00000786,-0.5918,-0.0109,10,10,0.1710
361,0.00001475,-0.6252,-0.0444,10,10,0.1621
362,0.00000192,-0.5832,-0.0320,10,10,0.2014
363,0.00002321,-0.4904,0.0441,10,10,0.2172
364,0.00002321,-0.5742,0.0250,10,10,0.2842
365,0.00004902,-0.5084,-0.0118,10,10,0.2030
366,0.00003352,-0.6401,-0.0791,10,10,0.2281
367,0.00008884,-0.6142,-0.1079,10,10,0.2928
368,0.00009809,-0.5770,-0.1294,10,10,0.2933
369,0.00010899,-0.4901,-0.1314,10,10,0.2504
370,0.00006823,-0.4948,-0.0271,10,10,0.2737
371,0.00003838,-0.5112,0.0121,10,10,0.2024
372,0.00002947,-0.5632,0.0500,10,10,0.2422
373,0.00002053,-0.4921,0.0941,10,10,0.2508
374,-0.00002463,-0.6428,0.0672,10,10,0.2847
375,-0.00001072,-0.6263,0.0384,10,10,0.1766
376,-0.00000530,-0.6313,-0.0203,10,10,0.2331
377,0.00000989,-0.6061,-0.0388,10,10,0.1949
378,0.00001991,-0.5820,-0.0902,10,10,0.2604
379,0.00000423,-0.5056,-0.0038,10,10,0.2590
380,-0.00002248,-0.4959,0.0705,10,10,0.2255
381,0.00001730,-0.4767,0.0286,10,10,0.2730
382,-0.00002626,-0.5948,0.0195,10,10,0.2160
383,-0.00002521,-0.6398,-0.0025,10,10,0.2273
384,-0.00003524,-0.6188,0.0312,10,10,0.2193
385,0.00004719,-0.5803,-0.1103,10,10,0.2083
386,0.00004589,-0.5164,-0.0286,10,10,0.2372
387,0.00011112,-0.4623,-0.0702,10,10,0.1699
388,0.00013309,-0.3964,-0.1340,10,10,0.3233
389,0.00009166,-0.4640,-0.1345,10,10,0.2054
390,0.00004055,-0.4892,-0.0704,10,10,0.2115
391,0.00006715,-0.6160,-0.1793,10,10,0.1688
392,0.00004355,-0.6100,-0.0939,10,10,0.2367
393,0.00001087,-0.6202,-0.0018,10,10,0.2374
394,0.00000436,-0.5876,0.0839,10,10,0.2156
395,0.00000341,-0.5646,0.0576,10,10,0.2514
396,0.00005248,-0.4941,0.0104,10,10,0.2228
397,0.00002356,-0.4873,0.0543,10,10,0.1733
398,-0.00002241,-0.4237,0.2056,10,10,0.3075
399,-0.00001048,-0.3840,0.1991,10,10,0.2061
400,0.00001925,-0.4146,0.1472,10,10,0.2760
401,0.00002621,-0.4918,0.1065,10,10,0.2565
402,0.00001135,-0.5833,0.0448,10,10,0.2736
403,0.00000790,-0.6720,0.0212,10,10,0.2274
404,0.00002312,-0.5533,0.0540,10,10,0.2769
405,0.00004158,-0.4347,0.0439,10,10,0.2814
406,0.00002576,-0.4457,0.0388,10,10,0.1520
407,0.00004875,-0.3710,0.0816,10,10,0.2643
408,0.00001083,-0.4124,0.0979,10,10,0.1884
409,0.00001251,-0.4765,0.0435,10,10,0.1807
410,0.00002013,-0.4771,0.0527,10,10,0.2823
411,0.00002580,-0.5116,0.0119,10,10,0.2563
412,0.00000818,-0.5769,0.0322,10,10,0.2171
413,-0.00001902,-0.6426,0.0454,10,10,0.2068
414,0.00001962,-0.6130,0.0144,10,10,0.2666
415,0.00001930,-0.4952,0.1350,10,10,0.2356
416,-0.00000261,-0.4326,0.1642,10,10,0.2185
417,-0.00001552,-0.4565,0.1376,10,10,0.2914
418,0.00000183,-0.5748,0.0668,10,10,0.2422
419,-0.00002463,-0.5946,0.0736,10,10,0.2487
420,0.00000755,-0.5830,-0.0019,10,10,0.2568
421,0.00000909,-0.5824,-0.0282,10,10,0.2124
422,0.00000780,-0.5287,0.0338,10,10,0.2186
423,0.00003106,-0.5191,0.0096,10,10,0.3228
424,0.00003081,-0.5097,0.0139,10,10,0.2635
425,0.00001973,-0.5936,0.0112,10,10,0.2572
426,0.00003694,-0.5559,0.0404,10,10,0.3346
427,0.00002716,-0.6072,-0.0525,10,10,0.1881
428,-0.00001486,-0.6433,0.0011,10,10,0.2198
429,0.00000335,-0.5820,-0.0178,10,10,0.2509
430,-0.00003996,-0.6129,0.1478,10,10,0.3405
431,-0.00000818,-0.6097,0.0734,10,10,0.2177
432,0.00002078,-0.5470,0.1000,10,10,0.2095
433,0.00001803,-0.5107,0.0849,10,10,0.1827
434,0.00001877,-0.5725,0.0785,10,10,0.3567
435,0.00000942,-0.5383,0.0886,10,10,0.1921
436,0.00000962,-0.4540,0.1858,10,10,0.2154
437,0.00000244,-0.4588,0.1467,10,10,0.2939
438,0.00004435,-0.4904,0.0328,10,10,0.2511
439,0.00007813,-0.4092,-0.0067,10,10,0.2899
440,0.00004042,-0.3768,0.0698,10,10,0.3083
441,0.00002913,-0.3530,0.0997,10,10,0.2643
442,-0.00003036,-0.4444,0.1777,10,10,0.3762
443,0.00002903,-0.4073,0.1051,10,10,0.3502
444,0.00003407,-0.4687,0.0449,10,10,0.2451
445,0.00002828,-0.4396,0.0931,10,10,0.2924
446,0.00001568,-0.5438,0.0661,10,10,0.2451
447,0.00000476,-0.5095,0.0819,10,10,0.2020
448,-0.00002689,-0.4962,0.1265,10,10,0.2283
449,0.00001736,-0.4053,0.0981,10,10,0.1651
450,0.00000294,-0.4645,0.1125,10,10,0.2721
451,0.00004630,-0.3735,0.0623,10,10,0.1800
452,0.00007592,-0.3561,0.0908,10,10,0.2781
453,0.00005346,-0.3719,0.1053,10,10,0.2951
454,0.00006772,-0.3793,0.0692,10,10,0.2549
455,0.00006486,-0.3834,0.0721,10,10,0.1856
456,0.00000162,-0.4433,0.1071,10,10,0.2429
457,0.00000213,-0.4384,0.1322,10,10,0.1754
458,-0.00000911,-0.5070,0.0543,10,10,0.2386
459,0.00005100,-0.4003,-0.0072,10,10,0.1727
460,0.00002527,-0.4054,0.1400,10,10,0.3003
461,0.00001815,-0.4662,0.1486,10,10,0.2876
462,0.00004992,-0.4454,0.0522,10,10,0.2776
463,0.00003718,-0.4358,0.0944,10,10,0.2397
464,-0.00001011,-0.4833,0.1263,10,10,0.3623
465,0.00001812,-0.4557,0.1102,10,10,0.2309
466,0.00000310,-0.5888,0.0523,10,10,0.2806
467,0.00000582,-0.4598,0.0892,10,10,0.0975
468,0.00001150,-0.4425,0.0989,10,10,0.2313
469,0.00003516,-0.3349,0.1298,10,10,0.1443
470,0.00003305,-0.3638,0.1473,10,10,0.2963
471,0.00002522,-0.3567,0.1607,10,10,0.2179
472,-0.00001893,-0.3484,0.2216,10,10,0.2324
473,-0.00000180,-0.4557,0.1631,10,10,0.2464
474,-0.00000409,-0.4814,0.1308,10,10,0.2161
475,0.00003213,-0.4886,0.0844,10,10,0.2706
476,-0.00003276,-0.5484,0.1443,10,10,0.2140
477,-0.00007577,-0.6553,0.2075,10,10,0.3410
478,-0.00001680,-0.5767,0.0979,10,10,0.2069
479,0.00003326,-0.3887,0.1600,10,10,0.3717
480,0.00004182,-0.3630,0.1444,10,10,0.3634
481,-0.00000863,-0.4219,0.0472,10,10,0.2468
482,-0.00001992,-0.4866,0.0994,10,10,0.2768
483,-0.00004922,-0.5384,0.1438,10,10,0.1863
484,-0.00003879,-0.5495,0.1209,10,10,0.1907
